214,1
56,1
4183,1
36,1
131,1
136,1
6459,1
254,1
25,1
26,1
27,1
20,2
21,1
23,1
45,1
1,32
0,978
3,4
2,15
5,4
4,6
7,1
6,4
9,1
8,2
89917,1
4093,1
3488,1
77,1
32107,1
95,1
4778,1
13,1
12,1
2579,1
19,1
16,1
50,1
1472,1
49,1
295,1
